IN,PHY_P1,CHEM_P1,MAT_P1,OVERALL_P1,TM_P1,TQ_P1,MCQ_P1,MMCQ_P1,NUM_P1,PARA_P1,MTF_P1,PHY_P2,CHEM_P2,MAT_P2,OVERALL_P2,TM_P2,TQ_P2,MCQ_P2,MMCQ_P2,NUM_P2,PARA_P2,MTF_P2,EASY_P,MED_P,HARD_P,EASY_C,MED_C,HARD_C,EASY_M,MED_M,HARD_M,OUT
229,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,3101
228,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,3201
227,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,3301
226,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,3401
225,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,3501
224,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,3601
223,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,3701
221,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,3801
220,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,3901
219,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4001
218,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4101
217,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4201
217,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4301
216,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4401
215,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4501
214,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4601
213,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4701
213,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4801
212,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,4901
211,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5001
210,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5101
210,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5101
209,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5201
208,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5301
208,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5401
207,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5501
206,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5601
206,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5701
205,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,5801
204,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6001
202,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6201
202,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6301
201,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6401
200,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6501
200,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6501
200,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6601
199,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6701
198,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6801
198,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,6901
197,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,7001
197,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,7101
196,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,7201
194,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,7501
194,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,7601
193,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,7701
193,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,7801
191,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8001
191,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8101
190,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8201
190,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8301
189,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8401
189,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8501
188,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8601
188,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8701
187,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8801
187,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,8901
186,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,9001
186,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,9101
185,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,9201
184,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,9401
184,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,9501
184,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,9601
183,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,9701
183,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,9801
182,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,9901
182,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,10001
181,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,10101
181,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,10201
181,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,10301
180,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,10401
180,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,10501
179,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,10601
179,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,10701
178,0.276,0.46,0.344,0.36,183,54,0,0.459016,0.245902,0,0.295082,0.41,0.44,0.39,0.414,183,54,0.344262,0.45901639,0,0.196721,0,0.42623,0.434426,0.139344,0.229508,0.295082,0.47541,0.344262,0.47541,0.180328,10801
